year,h,sp,last_madm,avg_madm_school,avg_madm_sp,count_per_school_sp
2023,"<b>COLEGIUL NAȚIONAL ""ANASTASESCU"" ROȘIORI DE VEDE</b><br/>Umanist/Liceal/Zi",<b>(106) Filologie</b><br/>Limba română,6.8,6.77,7.425454545454546,1
2023,"<b>COLEGIUL NAȚIONAL ""ANDREI MUREȘANU"" BISTRIȚA</b><br/>Real/Liceal/Zi",<b>(103) Matematică-Informatică</b><br/>Limba română,9.12,8.136666666666667,8.515757575757576,2
2023,"<b>COLEGIUL NAȚIONAL ""ANDREI MUREȘANU"" BISTRIȚA</b><br/>Real/Liceal/Zi",<b>(104) Ştiinţe ale Naturii</b><br/>Limba maghiară,6.38,8.136666666666667,6.695,2
2023,"<b>COLEGIUL NAȚIONAL ""ANDREI MUREȘANU"" BISTRIȚA</b><br/>Real/Liceal/Zi",<b>(105) Ştiinţe ale Naturii</b><br/>Limba română,8.82,8.136666666666667,7.94,2
2023,"<b>COLEGIUL NAȚIONAL ""ANDREI MUREȘANU"" BISTRIȚA</b><br/>Servicii/Liceal/Zi",<b>(101) Economic</b><br/>Limba română,8.8,8.57,6.257777777777778,3
2023,"<b>COLEGIUL NAȚIONAL ""ANDREI MUREȘANU"" BISTRIȚA</b><br/>Umanist/Liceal/Zi",<b>(102) Filologie</b><br/>Limba română,8.27,7.109999999999999,7.802499999999999,2
2023,"<b>COLEGIUL NAȚIONAL ""ANDREI MUREȘANU"" BISTRIȚA</b><br/>Umanist/Liceal/Zi",<b>(106) Ştiinţe Sociale</b><br/>Limba maghiară,5.01,7.109999999999999,5.574285714285714,3
2023,"<b>COLEGIUL NAȚIONAL ""ANDREI MUREȘANU"" BISTRIȚA</b><br/>Umanist/Liceal/Zi",<b>(107) Ştiinţe Sociale</b><br/>Limba română,8.62,7.109999999999999,7.1648000000000005,3
2023,"<b>COLEGIUL NAȚIONAL ""ANDREI MUREȘANU"" DEJ</b><br/>Real/Liceal/Zi",<b>(111) Matematică-Informatică</b><br/>Limba română,8.22,7.0811111111111105,8.3884375,3
2023,"<b>COLEGIUL NAȚIONAL ""ANDREI MUREȘANU"" DEJ</b><br/>Real/Liceal/Zi",<b>(112) Ştiinţe ale Naturii</b><br/>Limba maghiară,4.2,7.0811111111111105,5.911666666666666,3
2023,"<b>COLEGIUL NAȚIONAL ""ANDREI MUREȘANU"" DEJ</b><br/>Real/Liceal/Zi",<b>(113) Ştiinţe ale Naturii</b><br/>Limba română,8.47,7.0811111111111105,7.8325,3
2023,"<b>COLEGIUL NAȚIONAL ""ANDREI MUREȘANU"" DEJ</b><br/>Umanist/Liceal/Zi",<b>(110) Filologie</b><br/>Limba română,8.37,8.096666666666666,7.9393548387096775,3
2023,"<b>COLEGIUL NAȚIONAL ""AVRAM IANCU"" ȘTEI</b><br/>Real/Liceal/Zi",<b>(105) Matematică-Informatică</b><br/>Limba română,8.12,6.5975,7.78047619047619,2
2023,"<b>COLEGIUL NAȚIONAL ""AVRAM IANCU"" ȘTEI</b><br/>Real/Liceal/Zi",<b>(106) Ştiinţe ale Naturii</b><br/>Limba română,3.52,6.5975,7.4750000000000005,2
2023,"<b>COLEGIUL NAȚIONAL ""AVRAM IANCU"" ȘTEI</b><br/>Umanist/Liceal/Zi",<b>(104) Filologie</b><br/>Limba română,4.82,5.595000000000001,7.9358,2
2023,"<b>COLEGIUL NAȚIONAL ""CALISTRAT HOGAȘ"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Real/Liceal/Zi",<b>(103) Matematică-Informatică</b><br/>Limba română,8.67,8.826666666666666,8.515757575757576,3
2023,"<b>COLEGIUL NAȚIONAL ""CALISTRAT HOGAȘ"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Real/Liceal/Zi",<b>(104) Ştiinţe ale Naturii</b><br/>Limba română,9.12,8.826666666666666,8.294166666666667,3
2023,"<b>COLEGIUL NAȚIONAL ""CALISTRAT HOGAȘ"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Umanist/Liceal/Zi",<b>(101) Filologie</b><br/>Limba română,8.65,8.559999999999999,7.8546000000000005,3
2023,"<b>COLEGIUL NAȚIONAL ""CALISTRAT HOGAȘ"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Umanist/Liceal/Zi",<b>(102) Filologie</b><br/>Limba română,8.8,8.559999999999999,7.802499999999999,3
2023,"<b>COLEGIUL NAȚIONAL ""CALISTRAT HOGAȘ"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Umanist/Liceal/Zi",<b>(105) Ştiinţe Sociale</b><br/>Limba română,9.15,8.559999999999999,7.5,3
2023,"<b>COLEGIUL NAȚIONAL ""CONSTANTIN DIACONOVICI LOGA"" TIMIȘOARA</b><br/>Real/Liceal/Zi",<b>(106) Matematică-Informatică</b><br/>Limba română,9.75,9.601666666666667,8.491960784313726,2
2023,"<b>COLEGIUL NAȚIONAL ""CONSTANTIN DIACONOVICI LOGA"" TIMIȘOARA</b><br/>Real/Liceal/Zi",<b>(107) Ştiinţe ale Naturii</b><br/>Limba română,9.5,9.601666666666667,8.245833333333334,2
2023,"<b>COLEGIUL NAȚIONAL ""CONSTANTIN DIACONOVICI LOGA"" TIMIȘOARA</b><br/>Umanist/Liceal/Zi",<b>(105) Filologie</b><br/>Limba română,9.02,9.046666666666667,7.817027027027027,2
2023,"<b>COLEGIUL NAȚIONAL ""CONSTANTIN DIACONOVICI LOGA"" TIMIȘOARA</b><br/>Umanist/Liceal/Zi",<b>(108) Ştiinţe Sociale</b><br/>Limba română,9.2,9.046666666666667,7.759090909090909,2
2023,"<b>COLEGIUL NAȚIONAL ""DECEBAL"" DEVA</b><br/>Real/Liceal/Zi",<b>(109) Matematică-Informatică</b><br/>Limba română,8.6,7.994705882352941,8.030689655172413,1
2023,"<b>COLEGIUL NAȚIONAL ""DECEBAL"" DEVA</b><br/>Real/Liceal/Zi",<b>(110) Matematică-Informatică</b><br/>Limba română,9.1,7.994705882352941,8.030000000000001,1
2023,"<b>COLEGIUL NAȚIONAL ""DECEBAL"" DEVA</b><br/>Real/Liceal/Zi",<b>(111) Ştiinţe ale Naturii</b><br/>Limba germană,4.55,7.994705882352941,6.065714285714286,1
2023,"<b>COLEGIUL NAȚIONAL ""DECEBAL"" DEVA</b><br/>Real/Liceal/Zi",<b>(112) Ştiinţe ale Naturii</b><br/>Limba română,8.67,7.994705882352941,8.166969696969696,1
2023,"<b>COLEGIUL NAȚIONAL ""DECEBAL"" DEVA</b><br/>Real/Liceal/Zi",<b>(113) Ştiinţe ale Naturii</b><br/>Limba română,7.22,7.994705882352941,7.8325,1
2023,"<b>COLEGIUL NAȚIONAL ""DECEBAL"" DEVA</b><br/>Real/Liceal/Zi",<b>(114) Ştiinţe ale Naturii</b><br/>Limba română,7.65,7.994705882352941,8.186176470588235,1
2023,"<b>COLEGIUL NAȚIONAL ""DECEBAL"" DEVA</b><br/>Umanist/Liceal/Zi",<b>(107) Filologie</b><br/>Limba română,8.07,7.9750000000000005,7.8352941176470585,1
2023,"<b>COLEGIUL NAȚIONAL ""DECEBAL"" DEVA</b><br/>Umanist/Liceal/Zi",<b>(108) Filologie</b><br/>Limba română,7.32,7.9750000000000005,7.210625,1
2023,"<b>COLEGIUL NAȚIONAL ""DINICU GOLESCU"" CÂMPULUNG</b><br/>Real/Liceal/Zi",<b>(112) Matematică-Informatică</b><br/>Limba română,8.15,7.566666666666666,7.785238095238095,3
2023,"<b>COLEGIUL NAȚIONAL ""DINICU GOLESCU"" CÂMPULUNG</b><br/>Real/Liceal/Zi",<b>(113) Ştiinţe ale Naturii</b><br/>Limba română,7.27,7.566666666666666,7.8325,3
2023,"<b>COLEGIUL NAȚIONAL ""DINICU GOLESCU"" CÂMPULUNG</b><br/>Umanist/Liceal/Zi",<b>(111) Filologie</b><br/>Limba română,7.85,6.883333333333333,7.639310344827586,3
2023,"<b>COLEGIUL NAȚIONAL ""DINICU GOLESCU"" CÂMPULUNG</b><br/>Umanist/Liceal/Zi",<b>(114) Ştiinţe Sociale</b><br/>Limba română,6.7,6.883333333333333,7.759473684210526,3
2023,"<b>COLEGIUL NAȚIONAL ""DOAMNA STANCA"" SATU MARE</b><br/>Real/Liceal/Zi",<b>(113) Matematică-Informatică</b><br/>Limba română,8.25,8.006666666666666,8.346511627906976,2
2023,"<b>COLEGIUL NAȚIONAL ""DOAMNA STANCA"" SATU MARE</b><br/>Real/Liceal/Zi",<b>(114) Ştiinţe ale Naturii</b><br/>Limba română,7.8,8.006666666666666,8.186176470588235,2
2023,"<b>COLEGIUL NAȚIONAL ""DOAMNA STANCA"" SATU MARE</b><br/>Umanist/Liceal/Zi",<b>(111) Filologie</b><br/>Limba română,7.6,7.4655555555555555,7.639310344827586,2
2023,"<b>COLEGIUL NAȚIONAL ""DOAMNA STANCA"" SATU MARE</b><br/>Umanist/Liceal/Zi",<b>(112) Filologie</b><br/>Limba română,7.57,7.4655555555555555,7.968444444444444,2
2023,"<b>COLEGIUL NAȚIONAL ""DOAMNA STANCA"" SATU MARE</b><br/>Umanist/Liceal/Zi",<b>(115) Ştiinţe Sociale</b><br/>Limba română,7.5,7.4655555555555555,8.124782608695652,2
2023,"<b>COLEGIUL NAȚIONAL ""DRAGOȘ VODĂ"" CÂMPULUNG MOLDOVENESC</b><br/>Real/Liceal/Zi",<b>(128) Matematică-Informatică</b><br/>Limba română,7.55,6.3500000000000005,8.112592592592593,1
2023,"<b>COLEGIUL NAȚIONAL ""DRAGOȘ VODĂ"" CÂMPULUNG MOLDOVENESC</b><br/>Real/Liceal/Zi",<b>(129) Ştiinţe ale Naturii</b><br/>Limba română,6.75,6.3500000000000005,7.543846153846153,1
2023,"<b>COLEGIUL NAȚIONAL ""DRAGOȘ VODĂ"" CÂMPULUNG MOLDOVENESC</b><br/>Umanist/Liceal/Zi",<b>(127) Filologie</b><br/>Limba română,6.12,6.511666666666667,7.098214285714286,1
2023,"<b>COLEGIUL NAȚIONAL ""DRAGOȘ VODĂ"" CÂMPULUNG MOLDOVENESC</b><br/>Umanist/Liceal/Zi",<b>(130) Ştiinţe Sociale</b><br/>Limba română,6.2,6.511666666666667,7.264615384615384,1
2023,"<b>COLEGIUL NAȚIONAL ""ECATERINA TEODOROIU"" TÂRGU JIU</b><br/>Real/Liceal/Zi",<b>(104) Matematică-Informatică</b><br/>Limba română,8.55,8.358333333333333,7.747037037037038,1
2023,"<b>COLEGIUL NAȚIONAL ""ECATERINA TEODOROIU"" TÂRGU JIU</b><br/>Real/Liceal/Zi",<b>(105) Ştiinţe ale Naturii</b><br/>Limba română,8.37,8.358333333333333,7.94,1
2023,"<b>COLEGIUL NAȚIONAL ""ECATERINA TEODOROIU"" TÂRGU JIU</b><br/>Umanist/Liceal/Zi",<b>(103) Filologie</b><br/>Limba română,8.25,8.246666666666668,6.459545454545455,1
2023,"<b>COLEGIUL NAȚIONAL ""EMANUIL GOJDU"" ORADEA</b><br/>Real/Liceal/Zi",<b>(107) Matematică-Informatică</b><br/>Limba română,9.35,9.450000000000001,8.421470588235294,2
2023,"<b>COLEGIUL NAȚIONAL ""EMANUIL GOJDU"" ORADEA</b><br/>Real/Liceal/Zi",<b>(108) Matematică-Informatică</b><br/>Limba română,9.67,9.450000000000001,8.292857142857143,2
2023,"<b>COLEGIUL NAȚIONAL ""EMANUIL GOJDU"" ORADEA</b><br/>Real/Liceal/Zi",<b>(109) Ştiinţe ale Naturii</b><br/>Limba română,9.3,9.450000000000001,7.72945945945946,2
2023,"<b>COLEGIUL NAȚIONAL ""EMANUIL GOJDU"" ORADEA</b><br/>Umanist/Liceal/Zi",<b>(110) Ştiinţe Sociale</b><br/>Limba română,9.12,9.1,7.835217391304348,1
2023,"<b>COLEGIUL NAȚIONAL ""EMIL RACOVIŢĂ"", IAŞI</b><br/>Real/Liceal/Zi",<b>(121) Matematică-Informatică</b><br/>Limba română,9.6,9.531666666666666,8.187083333333334,1
2023,"<b>COLEGIUL NAȚIONAL ""EMIL RACOVIŢĂ"", IAŞI</b><br/>Real/Liceal/Zi",<b>(122) Ştiinţe ale Naturii</b><br/>Limba română,9.6,9.531666666666666,7.918787878787879,1
2023,"<b>COLEGIUL NAȚIONAL ""EMIL RACOVIŢĂ"", IAŞI</b><br/>Umanist/Liceal/Zi",<b>(120) Filologie</b><br/>Limba română,9.25,9.193333333333333,7.352222222222222,1
2023,"<b>COLEGIUL NAȚIONAL ""EMIL RACOVIȚĂ"" CLUJ-NAPOCA</b><br/>Real/Liceal/Zi",<b>(114) Matematică-Informatică</b><br/>Limba română,9.65,9.595,8.022142857142857,2
2023,"<b>COLEGIUL NAȚIONAL ""EMIL RACOVIȚĂ"" CLUJ-NAPOCA</b><br/>Real/Liceal/Zi",<b>(115) Ştiinţe ale Naturii</b><br/>Limba română,9.5,9.595,8.234333333333334,2
2023,"<b>COLEGIUL NAȚIONAL ""EUDOXIU HURMUZACHI"" RĂDĂUȚI</b><br/>Real/Liceal/Zi",<b>(132) Matematică-Informatică</b><br/>Limba română,9.02,8.903333333333334,7.840000000000001,1
2023,"<b>COLEGIUL NAȚIONAL ""EUDOXIU HURMUZACHI"" RĂDĂUȚI</b><br/>Real/Liceal/Zi",<b>(133) Ştiinţe ale Naturii</b><br/>Limba română,8.9,8.903333333333334,7.432941176470588,1
2023,"<b>COLEGIUL NAȚIONAL ""EUDOXIU HURMUZACHI"" RĂDĂUȚI</b><br/>Umanist/Liceal/Zi",<b>(131) Filologie</b><br/>Limba română,8.47,8.47,7.5344999999999995,1
2023,"<b>COLEGIUL NAȚIONAL ""EUDOXIU HURMUZACHI"" RĂDĂUȚI</b><br/>Umanist/Liceal/Zi",<b>(134) Ştiinţe Sociale</b><br/>Limba română,8.7,8.47,7.140588235294118,1
2023,"<b>COLEGIUL NAȚIONAL ""GARABET IBRĂILEANU"", IAȘI</b><br/>Real/Liceal/Zi",<b>(124) Matematică-Informatică</b><br/>Limba română,9.12,9.011666666666667,8.11032258064516,1
2023,"<b>COLEGIUL NAȚIONAL ""GARABET IBRĂILEANU"", IAȘI</b><br/>Real/Liceal/Zi",<b>(125) Ştiinţe ale Naturii</b><br/>Limba română,9.07,9.011666666666667,8.618,1
2023,"<b>COLEGIUL NAȚIONAL ""GARABET IBRĂILEANU"", IAȘI</b><br/>Umanist/Liceal/Zi",<b>(123) Filologie</b><br/>Limba română,8.7,8.795,7.28875,1
2023,"<b>COLEGIUL NAȚIONAL ""GARABET IBRĂILEANU"", IAȘI</b><br/>Umanist/Liceal/Zi",<b>(126) Ştiinţe Sociale</b><br/>Limba română,9.0,8.795,7.580555555555555,1
2023,"<b>COLEGIUL NAȚIONAL ""GEORGE BARIȚIU"" CLUJ-NAPOCA</b><br/>Real/Liceal/Zi",<b>(117) Matematică-Informatică</b><br/>Limba română,9.22,9.223333333333334,8.312244897959184,2
2023,"<b>COLEGIUL NAȚIONAL ""GEORGE BARIȚIU"" CLUJ-NAPOCA</b><br/>Umanist/Liceal/Zi",<b>(116) Filologie</b><br/>Limba română,8.7,8.766666666666667,7.955,2
2023,"<b>COLEGIUL NAȚIONAL ""GEORGE BARIȚIU"" CLUJ-NAPOCA</b><br/>Umanist/Liceal/Zi",<b>(118) Ştiinţe Sociale</b><br/>Limba română,8.87,8.766666666666667,6.868571428571428,2
2023,"<b>COLEGIUL NAȚIONAL ""GEORGE COȘBUC"" CLUJ-NAPOCA</b><br/>Real/Liceal/Zi",<b>(120) Matematică-Informatică</b><br/>Limba română,8.35,8.386666666666667,7.858965517241379,2
2023,"<b>COLEGIUL NAȚIONAL ""GEORGE COȘBUC"" CLUJ-NAPOCA</b><br/>Real/Liceal/Zi",<b>(121) Ştiinţe ale Naturii</b><br/>Limba germană,8.9,8.386666666666667,8.055,2
2023,"<b>COLEGIUL NAȚIONAL ""GEORGE COȘBUC"" CLUJ-NAPOCA</b><br/>Umanist/Liceal/Zi",<b>(119) Filologie</b><br/>Limba germană,7.53,7.676666666666667,6.906666666666666,2
2023,"<b>COLEGIUL NAȚIONAL ""GEORGE COȘBUC"" CLUJ-NAPOCA</b><br/>Umanist/Liceal/Zi",<b>(122) Ştiinţe Sociale</b><br/>Limba română,8.65,7.676666666666667,8.132307692307693,2
2023,"<b>COLEGIUL NAȚIONAL ""GEORGE COȘBUC"" MOTRU</b><br/>Real/Liceal/Zi",<b>(107) Matematică-Informatică</b><br/>Limba română,6.2,6.533333333333334,8.421470588235294,1
2023,"<b>COLEGIUL NAȚIONAL ""GEORGE COȘBUC"" MOTRU</b><br/>Real/Liceal/Zi",<b>(108) Ştiinţe ale Naturii</b><br/>Limba română,6.62,6.533333333333334,8.57,1
2023,"<b>COLEGIUL NAȚIONAL ""GEORGE COȘBUC"" MOTRU</b><br/>Umanist/Liceal/Zi",<b>(106) Filologie</b><br/>Limba română,8.1,7.385000000000001,7.425454545454546,1
2023,"<b>COLEGIUL NAȚIONAL ""GEORGE COȘBUC"" MOTRU</b><br/>Umanist/Liceal/Zi",<b>(109) Ştiinţe Sociale</b><br/>Limba română,7.32,7.385000000000001,7.783157894736842,1
2023,"<b>COLEGIUL NAȚIONAL ""GEORGE COȘBUC"" NĂSĂUD</b><br/>Real/Liceal/Zi",<b>(110) Matematică-Informatică</b><br/>Limba română,8.57,7.838333333333334,8.030000000000001,3
2023,"<b>COLEGIUL NAȚIONAL ""GEORGE COȘBUC"" NĂSĂUD</b><br/>Real/Liceal/Zi",<b>(112) Ştiinţe ale Naturii</b><br/>Limba română,7.5,7.838333333333334,8.166969696969696,2
2023,"<b>COLEGIUL NAȚIONAL ""GEORGE COȘBUC"" NĂSĂUD</b><br/>Umanist/Liceal/Zi",<b>(109) Filologie</b><br/>Limba română,7.12,7.126666666666666,7.409302325581396,2
2023,"<b>COLEGIUL NAȚIONAL ""GH. ROȘCA CODREANU"", MUN. BÂRLAD</b><br/>Real/Liceal/Zi",<b>(116) Matematică-Informatică</b><br/>Limba română,7.82,8.065,8.49875,1
2023,"<b>COLEGIUL NAȚIONAL ""GH. ROȘCA CODREANU"", MUN. BÂRLAD</b><br/>Real/Liceal/Zi",<b>(117) Ştiinţe ale Naturii</b><br/>Limba română,8.52,8.065,7.288095238095239,1
2023,"<b>COLEGIUL NAȚIONAL ""GH. ROȘCA CODREANU"", MUN. BÂRLAD</b><br/>Umanist/Liceal/Zi",<b>(115) Filologie</b><br/>Limba română,6.7,7.256666666666667,7.889705882352941,1
2023,"<b>COLEGIUL NAȚIONAL ""GH. ROȘCA CODREANU"", MUN. BÂRLAD</b><br/>Umanist/Liceal/Zi",<b>(118) Ştiinţe Sociale</b><br/>Limba română,7.72,7.256666666666667,6.868571428571428,1
2023,"<b>COLEGIUL NAȚIONAL ""GHEORGHE LAZĂR"" SIBIU</b><br/>Real/Liceal/Zi",<b>(113) Matematică-Informatică</b><br/>Limba română,9.57,9.31111111111111,8.346511627906976,2
2023,"<b>COLEGIUL NAȚIONAL ""GHEORGHE LAZĂR"" SIBIU</b><br/>Real/Liceal/Zi",<b>(114) Ştiinţe ale Naturii</b><br/>Limba română,9.05,9.31111111111111,8.186176470588235,2
2023,"<b>COLEGIUL NAȚIONAL ""GHEORGHE LAZĂR"" SIBIU</b><br/>Real/Liceal/Zi",<b>(115) Ştiinţe ale Naturii</b><br/>Limba română,9.4,9.31111111111111,8.234333333333334,2
2023,"<b>COLEGIUL NAȚIONAL ""GHEORGHE ȘINCAI"" CLUJ-NAPOCA</b><br/>Real/Liceal/Zi",<b>(124) Matematică-Informatică</b><br/>Limba română,9.45,9.409999999999998,8.11032258064516,2
2023,"<b>COLEGIUL NAȚIONAL ""GHEORGHE ȘINCAI"" CLUJ-NAPOCA</b><br/>Umanist/Liceal/Zi",<b>(123) Filologie</b><br/>Limba română,8.87,8.931666666666667,7.28875,2
2023,"<b>COLEGIUL NAȚIONAL ""GHEORGHE ȘINCAI"" CLUJ-NAPOCA</b><br/>Umanist/Liceal/Zi",<b>(125) Ştiinţe Sociale</b><br/>Limba română,9.0,8.931666666666667,8.03076923076923,2
2023,"<b>COLEGIUL NAȚIONAL ""GHEORGHE ȚIȚEICA""</b><br/>Real/Liceal/Zi",<b>(103) Matematică-Informatică</b><br/>Limba română,8.35,8.296666666666667,8.515757575757576,3
2023,"<b>COLEGIUL NAȚIONAL ""GHEORGHE ȚIȚEICA""</b><br/>Real/Liceal/Zi",<b>(104) Matematică-Informatică</b><br/>Limba română,8.95,8.296666666666667,7.747037037037038,3
2023,"<b>COLEGIUL NAȚIONAL ""GHEORGHE ȚIȚEICA""</b><br/>Real/Liceal/Zi",<b>(105) Ştiinţe ale Naturii</b><br/>Limba română,7.2,8.296666666666667,7.94,3
2023,"<b>COLEGIUL NAȚIONAL ""GHEORGHE ȚIȚEICA""</b><br/>Umanist/Liceal/Zi",<b>(101) Filologie</b><br/>Limba română,8.27,7.867777777777778,7.8546000000000005,3
2023,"<b>COLEGIUL NAȚIONAL ""GHEORGHE ȚIȚEICA""</b><br/>Umanist/Liceal/Zi",<b>(102) Filologie</b><br/>Limba română,8.87,7.867777777777778,7.802499999999999,3
2023,"<b>COLEGIUL NAȚIONAL ""GHEORGHE ȚIȚEICA""</b><br/>Umanist/Liceal/Zi",<b>(106) Ştiinţe Sociale</b><br/>Limba română,7.25,7.867777777777778,7.819999999999999,3
2023,"<b>COLEGIUL NAȚIONAL ""IANCU DE HUNEDOARA"" HUNEDOARA</b><br/>Real/Liceal/Zi",<b>(116) Matematică-Informatică</b><br/>Limba română,7.92,8.096666666666666,8.49875,1
2023,"<b>COLEGIUL NAȚIONAL ""IANCU DE HUNEDOARA"" HUNEDOARA</b><br/>Real/Liceal/Zi",<b>(117) Ştiinţe ale Naturii</b><br/>Limba română,8.07,8.096666666666666,7.288095238095239,1
2023,"<b>COLEGIUL NAȚIONAL ""IANCU DE HUNEDOARA"" HUNEDOARA</b><br/>Umanist/Liceal/Zi",<b>(115) Filologie</b><br/>Limba română,7.35,7.140000000000001,7.889705882352941,1
2023,"<b>COLEGIUL NAȚIONAL ""IANCU DE HUNEDOARA"" HUNEDOARA</b><br/>Umanist/Liceal/Zi",<b>(118) Ştiinţe Sociale</b><br/>Limba română,6.82,7.140000000000001,6.868571428571428,1
2023,"<b>COLEGIUL NAȚIONAL ""ION C. BRĂTIANU"" PITEȘTI</b><br/>Real/Liceal/Zi",<b>(117) Matematică-Informatică</b><br/>Limba română,9.5,9.57888888888889,8.312244897959184,3
2023,"<b>COLEGIUL NAȚIONAL ""ION C. BRĂTIANU"" PITEȘTI</b><br/>Real/Liceal/Zi",<b>(118) Matematică-Informatică</b><br/>Limba română,9.72,9.57888888888889,8.503142857142857,2
2023,"<b>COLEGIUL NAȚIONAL ""ION C. BRĂTIANU"" PITEȘTI</b><br/>Real/Liceal/Zi",<b>(119) Ştiinţe ale Naturii</b><br/>Limba română,9.52,9.57888888888889,8.241851851851852,2
2023,"<b>COLEGIUL NAȚIONAL ""ION C. BRĂTIANU"" PITEȘTI</b><br/>Umanist/Liceal/Zi",<b>(115) Filologie</b><br/>Limba română,9.2,9.30111111111111,7.889705882352941,3
2023,"<b>COLEGIUL NAȚIONAL ""ION C. BRĂTIANU"" PITEȘTI</b><br/>Umanist/Liceal/Zi",<b>(116) Filologie</b><br/>Limba română,9.32,9.30111111111111,7.955,2
2023,"<b>COLEGIUL NAȚIONAL ""ION C. BRĂTIANU"" PITEȘTI</b><br/>Umanist/Liceal/Zi",<b>(120) Ştiinţe Sociale</b><br/>Limba română,9.42,9.30111111111111,8.333529411764705,2
2023,"<b>COLEGIUL NAȚIONAL ""ION LUCA CARAGIALE"", MUNICIPIUL PLOIEȘTI</b><br/>Real/Liceal/Zi",<b>(136) Matematică-Informatică</b><br/>Limba română,9.12,8.970833333333333,6.625263157894737,2
2023,"<b>COLEGIUL NAȚIONAL ""ION LUCA CARAGIALE"", MUNICIPIUL PLOIEȘTI</b><br/>Real/Liceal/Zi",<b>(137) Matematică-Informatică</b><br/>Limba română,9.3,8.970833333333333,8.275555555555556,3
2023,"<b>COLEGIUL NAȚIONAL ""ION LUCA CARAGIALE"", MUNICIPIUL PLOIEȘTI</b><br/>Real/Liceal/Zi",<b>(138) Matematică-Informatică</b><br/>Limba română,8.87,8.970833333333333,6.75875,3
2023,"<b>COLEGIUL NAȚIONAL ""ION LUCA CARAGIALE"", MUNICIPIUL PLOIEȘTI</b><br/>Real/Liceal/Zi",<b>(139) Ştiinţe ale Naturii</b><br/>Limba română,8.97,8.970833333333333,7.1865,2
2023,"<b>COLEGIUL NAȚIONAL ""ION LUCA CARAGIALE"", MUNICIPIUL PLOIEȘTI</b><br/>Umanist/Liceal/Zi",<b>(134) Filologie</b><br/>Limba română,8.85,8.363333333333333,7.1068750000000005,2
2023,"<b>COLEGIUL NAȚIONAL ""ION LUCA CARAGIALE"", MUNICIPIUL PLOIEȘTI</b><br/>Umanist/Liceal/Zi",<b>(135) Filologie</b><br/>Limba română,7.95,8.363333333333333,6.428260869565217,3
2023,"<b>COLEGIUL NAȚIONAL ""ION LUCA CARAGIALE"", MUNICIPIUL PLOIEȘTI</b><br/>Umanist/Liceal/Zi",<b>(140) Ştiinţe Sociale</b><br/>Limba română,8.77,8.363333333333333,7.3725,2
2023,"<b>COLEGIUL NAȚIONAL ""ION MAIORESCU"" GIURGIU</b><br/>Real/Liceal/Zi",<b>(102) Matematică-Informatică</b><br/>Limba română,8.47,8.225,8.259512195121951,2
2023,"<b>COLEGIUL NAȚIONAL ""ION MAIORESCU"" GIURGIU</b><br/>Real/Liceal/Zi",<b>(103) Ştiinţe ale Naturii</b><br/>Limba română,7.42,8.225,8.293947368421053,2
2023,"<b>COLEGIUL NAȚIONAL ""ION MAIORESCU"" GIURGIU</b><br/>Umanist/Liceal/Zi",<b>(101) Filologie</b><br/>Limba română,7.62,7.78,7.8546000000000005,2
2023,"<b>COLEGIUL NAȚIONAL ""ION MINULESCU"" SLATINA</b><br/>Real/Liceal/Zi",<b>(102) Matematică-Informatică</b><br/>Limba română,8.75,8.793333333333333,8.259512195121951,3
2023,"<b>COLEGIUL NAȚIONAL ""ION MINULESCU"" SLATINA</b><br/>Real/Liceal/Zi",<b>(103) Ştiinţe ale Naturii</b><br/>Limba română,8.52,8.793333333333333,8.293947368421053,3
2023,"<b>COLEGIUL NAȚIONAL ""ION MINULESCU"" SLATINA</b><br/>Umanist/Liceal/Zi",<b>(101) Filologie</b><br/>Limba română,8.15,8.333333333333334,7.8546000000000005,3
2023,"<b>COLEGIUL NAȚIONAL ""IOSIF VULCAN"" ORADEA</b><br/>Real/Liceal/Zi",<b>(115) Ştiinţe ale Naturii</b><br/>Limba română,8.55,8.635000000000002,8.234333333333334,2
2023,"<b>COLEGIUL NAȚIONAL ""IOSIF VULCAN"" ORADEA</b><br/>Umanist/Liceal/Zi",<b>(112) Filologie</b><br/>Limba română,8.22,8.06,7.968444444444444,2
2023,"<b>COLEGIUL NAȚIONAL ""IOSIF VULCAN"" ORADEA</b><br/>Umanist/Liceal/Zi",<b>(113) Filologie</b><br/>Limba română,8.0,8.06,7.783333333333333,1
2023,"<b>COLEGIUL NAȚIONAL ""LIVIU REBREANU"" BISTRIȚA</b><br/>Real/Liceal/Zi",<b>(115) Matematică-Informatică</b><br/>Limba română,9.25,7.8875,8.398888888888889,2
2023,"<b>COLEGIUL NAȚIONAL ""LIVIU REBREANU"" BISTRIȚA</b><br/>Real/Liceal/Zi",<b>(116) Ştiinţe ale Naturii</b><br/>Limba germană,6.02,7.8875,4.68,2
2023,"<b>COLEGIUL NAȚIONAL ""LIVIU REBREANU"" BISTRIȚA</b><br/>Real/Liceal/Zi",<b>(117) Ştiinţe ale Naturii</b><br/>Limba română,8.9,7.8875,7.288095238095239,2
